summary,type
"Documentation for configuring for Tomcat is invalid Following httpmaven.apache.orgarchivaguidesgetting-started.html for Tomcat didnt get me started.
Ill go through it point by point


 Create a directory in tomcat called archiva, at the same level as bin, conf, logs and the others.
 Copy the war file from appsarchivalib into the new directory

There is not appsarchivalib in the .-beta- distribution. 
apps contains a single file  archiva-plexus-application-.-beta-.jar which does itself contain a war file, so I extracted that file and copied it to the TOMCAT_HOMEarchiva folder.

NB IMHO modifying TOMCAT in this manner smells all wrong.

 Create a confCatalinalocalhostarchiva.xml file with the following data yadda, yadda

The docBase attribute refers to archiva-webapp-.-SNAPSHOT.war instead of archiva-webapp-.-beta-.war

No idea why a javax.mail.Session needs to be configured here, havent seen any documentation in Archiva that suggests it send, receives email. But this was a slight pain when configuring for Tomcat-.. as I needed to follow the extra steps for the missing classes. If the MailSession is not required it would be better to avoid this pain by simplifying the config.

Again modifying TOMCAT like this does not feel right. Surely this config could be contained within the webapp.

 Copy $HOME.morgapachederbyderby...derby-....jar or from the remote repository into the Tomcat commonlib

I am really against  this as I have now introduced Derby-... into the classpath of all my other applications running on that Tomcat instance. Surely this library could be packaged up into the webapp. 

 To deal with a current bug, youll also need to add the following to your $catalina.homeconfweb.xml in the relevant section search for jspx

Again, surely this could be included in the config for the Archiva webapp instead of introduced into Tomcat generally. This heavy handed approach makes maintenance difficult, eg upgrading to a new version of Tomcat is now extremely onerous.


OK,  so having followed the instructions above, when I try to startup Tomcat the first thin I get is a failure with the logging sub system. see attached bad-log-filename.log. I believe this is due to the fact that ${appserver.base} in logj.xml has never been set
{code}
    param name""file"" value""${appserver.base}logsarchiva.log"" 
{code}

Next, it fails as it cant find javax.mail.Authenticator this is Tomcat-...

NB I never saw any indication that ""schema SA does not exist"" as the final note suggests. But perhaps this was because Archiva never got that far. Certainly no application is available at httplocalhostarchiva

Anyway, by this stage I became discouraged enough that I gave up.

Its a shame really as I would have liked to be able to compare Archiva against Proximity and Artifactory, both of which I managed to get setup in under  mins including vastly restructuring the default repository config that they ship with.

Brett, hope that helps.


Further notes
I really dont like modifying the contents of TOMCAT_HOME other than to deploy a WAR to TOMCAT_HOMEwebapps.
And the infrastructure team werent impressed either and its makes maintenance high cost.
Better to keep all config solely within the confines of the webapp or use a environment variable to declare a separate proxy_home where all the config is contained like Artifactory does.
",Bug
"just-in-time consumption of repository changes  need to have a simple, reusable way to be able to trigger consumers for a given artifact just-in-time for things like addition via a proxy, removal via purge, etc.",Improvement
"archiva version is not calculated correctly - always ""Unknown"" in both the logs and the footer in beta- release candidate",Bug
"metadata-updater is changing lastUpdating timestamp when it shouldnt This is a bit of a trivial bug and the result is not harmfull, but I think the metadata-updater should not change data that is valid.

As far as I could find the lastUpdated field is the timestamp on which the metadata was last updated, so should not be touched in this case.

During scanning, some  maven-metadata.xml files are updated in my repository .
The metadata being updated is
xml version""."" encoding""UTF-""metadata
  groupIdcom.informatica.profiling.servicesgroupId
  artifactIdprofiling-model-persistartifactId
  version.-SNAPSHOTversion
  versioning
    snapshot
      timestamp.timestamp
      buildNumberbuildNumber
    snapshot
    lastUpdatedlastUpdated
  versioning
metadata

After update the lastUpdated field is changed to 
    lastUpdatedlastUpdated

As far as I could find the lastUpdated field is the timestamp on which the metadata was last updated, so should not be touched in this case.

Scanlog
-- , pool--thread- DEBUG org.apache.maven.archiva.repository.scanner.RepositoryScannerdefault  - Sending to consumer metadata-updater
-- , pool--thread- INFO  org.apache.maven.archiva.consumers.KnownRepositoryContentConsumermetadata-updater  - Updated metadata comxxxprofilingservicesprofiling-model-persist.-SNAPSHOTmaven-metadata.xml
-- , pool--thread- INFO  org.apache.maven.archiva.consumers.KnownRepositoryContentConsumermetadata-updater  - Updated metadata comxxxprofilingservicesprofiling-model-persistmaven-metadata.xml
",Bug
"Remote Repositories with empty username and password fields shouldnt be created in configuration. It is possible for a remoteRepository section in the archiva configuration file to be created with an empty username andor password fields.  

Need to prevent emptyblank username and password fields from being created in the archiva configuration.

Also need to prevent loading blank username and password fields from the archiva configuration.",Bug
"Browse  Info not synchronised with updated POM contents . Take an existing POM in the repository and modify its contents I changed the description.
. In administration console select Repositories.
. Click ""Scan Repository Now"" for test repository where POM was changed.
. Database  Update Database Now.
. Browse to POM location.

The index information has not been updated, the changes are not reflected in the browse  info section for the POM.  Step  can be replaced with the modification of the POM outside of the repository, followed by the redeployment of the POM ad associated jar to the repository.
",Bug
"Proxy Connectors are not deleted with the deletion of a Repository. When you delete a repository managed or remote if there is a proxy connector established for that former repository, then the proxy connector itself remains.

Desired Outcome

 When you delete a repository, associated Proxy Connectors should be deleted too.
 If a proxy connector is going to be deleted, this should also be outlined in the delete confirmation screens.",Bug
"Web app does not give error message when one defines an illegal directory for a Managed Repository When you create a new Managed Repository and define a Directory in which Archiva has no write permissions, the webapp doesnt give an error message. When you click Add Repository it just does nothing and remains on the same Add Managed Repository page. Because of the fact that Archiva did not display an error message ""Cannot create directory, no write access."" or something like that it took me quite some time to figure out that I had made a typo in the Directory name.",Bug
"Cannot run Archiva as another user because su is run with option ""-"" --login I am using the script binlinux-x-run.sh to run Archiva as another user named archiva. That does not work until I remove the option ""-"" --login from the su command. After removing that option, the script works as expected.",Bug
"Create zip to jar consumer for boneheaded releases. Create a new consumer for identifying non-standard artifacts within the repository that utilize the zip extension  type incorrectly.

This is most common with releases from proprietary vendors such as Oracle, that release new versions of libraries in the zip format, when the contents should be in the jar format instead.",New_Feature
"Make security level of repository more obvious on adminrepositories screen. Make the repositories screen show the security level of the repository.
Make the repository configuration process simplify the role assignments.
Pre-configure the default-archiva.xml repositories for public, read-only security level.

Technical Details
 Add a field ManagedRepositoryConfiguration.security with possible value public-read-only, public-read-write, access-controlled
 Configure the default-archiva.xml with that field set true.
 Configure the UI for repositories to showsetchange that value.
 Integrate the guest user role assignments to that field.
",Improvement
"regression  cannot get java-sources anymore from maven requesting ""junitjava-sourcesjunit-..-sources.jar"" fails.

Path is converted internally to 
groupId  junit
artifactId  junit
version  ..-sources
type  jar



I can publish a fix for this, but my workspace contains other modified code and I can hardly create a dedicated patch.

The idea is to create a ArtifactClassifierMapping similar to existing ArtifactExtensionMapping, and to use it in LegacyPathParser 

{quote}
             Sanity Check does extension match pathType on path
            String trimPathType  expectedType.substring , expectedType.length -  ;

            String expectedExtension  ArtifactExtensionMapping.getExtension trimPathType ;
{colorred} 
            artifact.setType expectedExtension ;
            String classifier  ArtifactClassifierMapping.getClassifier trimPathType ;
            if  classifier ! null 
            {
               String version  artifact.getVersion;
                if  ! version.endsWith ""-""  classifier  
                {
                    throw new LayoutException INVALID_ARTIFACT_PATH  expectedType  "" artifacts must use the classifier ""  classifier ;
                }
                version  version.substring , version.length - classifier.length -  ;
                artifact.setVersion version ;
                artifact.setClassifier classifier ;
            }
{color}
{quote}",Bug
